key	lang	from-state	applied
bnm.devs.bee	de	absent	yes
bnm.devs.bee	fr	absent	yes
bnm.devs.bee	he	absent	yes
bnm.devs.bee	hi	absent	yes
bnm.devs.bee	bn	absent	yes
bnm.devs.bee	fa	absent	yes
bnm.devs.bee	ur	absent	yes
bnm.devs.bee	ja	absent	yes
bnm.devs.bee	da	absent	yes
bnm.devs.bee	nb	absent	yes
bnm.devs.bee	sv	absent	yes
bnm.devs.bee	fi	absent	yes
bnm.devs.bee	tr	absent	yes
bnm.devs.bee	hu	absent	yes
bnm.devs.bee	sa	absent	yes
bnm.devs.rav	en	absent	yes
bnm.devs.rav	ru	absent	yes
bnm.devs.rav	lv	absent	yes
bnm.devs.rav	th	absent	yes
bnm.devs.rav	gd	absent	yes
bnm.devs.rav	tt	absent	yes
bnm.devs.rav	uk	absent	yes
bnm.devs.rav	cs	absent	yes
bnm.devs.rav	zh	absent	yes
bnm.devs.rav	ko	absent	yes
bnm.devs.rav	ar	absent	yes
bnm.devs.rav	nl-be	absent	yes
bnm.devs.rav	es	absent	yes
bnm.devs.rav	nl	absent	yes
bnm.devs.rav	de	absent	yes
bnm.devs.rav	fr	absent	yes
bnm.devs.rav	he	absent	yes
bnm.devs.rav	hi	absent	yes
bnm.devs.rav	bn	absent	yes
bnm.devs.rav	fa	absent	yes
bnm.devs.rav	ur	absent	yes
bnm.devs.rav	ja	absent	yes
bnm.devs.rav	da	absent	yes
bnm.devs.rav	nb	absent	yes
bnm.devs.rav	sv	absent	yes
bnm.devs.rav	fi	absent	yes
bnm.devs.rav	tr	absent	yes
bnm.devs.rav	hu	absent	yes
bnm.devs.rav	sa	absent	yes
bnm.devs.cy	en	absent	yes
bnm.devs.cy	ru	absent	yes
bnm.devs.cy	lv	absent	yes
bnm.devs.cy	th	absent	yes
bnm.devs.cy	gd	absent	yes
bnm.devs.cy	tt	absent	yes
bnm.devs.cy	uk	absent	yes
bnm.devs.cy	cs	absent	yes
bnm.devs.cy	zh	absent	yes
bnm.devs.cy	ko	absent	yes
bnm.devs.cy	ar	absent	yes
bnm.devs.cy	nl-be	absent	yes
bnm.devs.cy	es	absent	yes
bnm.devs.cy	nl	absent	yes
bnm.devs.cy	de	absent	yes
bnm.devs.cy	fr	absent	yes
bnm.devs.cy	he	absent	yes
bnm.devs.cy	hi	absent	yes
bnm.devs.cy	bn	absent	yes
bnm.devs.cy	fa	absent	yes
bnm.devs.cy	ur	absent	yes
bnm.devs.cy	ja	absent	yes
bnm.devs.cy	da	absent	yes
bnm.devs.cy	nb	absent	yes
bnm.devs.cy	sv	absent	yes
bnm.devs.cy	fi	absent	yes
bnm.devs.cy	tr	absent	yes
bnm.devs.cy	hu	absent	yes
bnm.devs.cy	sa	absent	yes
bf.h1	en	absent	yes
bf.h1	ru	absent	yes
bf.h1	lv	absent	yes
bf.h1	th	absent	yes
bf.h1	gd	absent	yes
bf.h1	tt	absent	yes
bf.h1	uk	absent	yes
bf.h1	cs	absent	yes
bf.h1	zh	absent	yes
bf.h1	ko	absent	yes
bf.h1	ar	absent	yes
bf.h1	nl-be	absent	yes
bf.h1	es	absent	yes
bf.h1	nl	absent	yes
bf.h1	de	absent	yes
bf.h1	fr	absent	yes
bf.h1	he	absent	yes
bf.h1	hi	absent	yes
bf.h1	bn	absent	yes
bf.h1	fa	absent	yes
bf.h1	ur	absent	yes
bf.h1	ja	absent	yes
bf.h1	da	absent	yes
bf.h1	nb	absent	yes
bf.h1	sv	absent	yes
bf.h1	fi	absent	yes
bf.h1	tr	absent	yes
bf.h1	hu	absent	yes
bf.h1	sa	absent	yes
bf.bee	en	absent	yes
bf.bee	ru	absent	yes
bf.bee	lv	absent	yes
bf.bee	th	absent	yes
bf.bee	gd	absent	yes
bf.bee	tt	absent	yes
bf.bee	uk	absent	yes
bf.bee	cs	absent	yes
bf.bee	zh	absent	yes
bf.bee	ko	absent	yes
bf.bee	ar	absent	yes
bf.bee	nl-be	absent	yes
bf.bee	es	absent	yes
bf.bee	nl	absent	yes
bf.bee	de	absent	yes
bf.bee	fr	absent	yes
bf.bee	he	absent	yes
bf.bee	hi	absent	yes
bf.bee	bn	absent	yes
bf.bee	fa	absent	yes
bf.bee	ur	absent	yes
bf.bee	ja	absent	yes
bf.bee	da	absent	yes
bf.bee	nb	absent	yes
bf.bee	sv	absent	yes
bf.bee	fi	absent	yes
bf.bee	tr	absent	yes
bf.bee	hu	absent	yes
bf.bee	sa	absent	yes
bf.rav	en	absent	yes
bf.rav	ru	absent	yes
bf.rav	lv	absent	yes
bf.rav	th	absent	yes
bf.rav	gd	absent	yes
bf.rav	tt	absent	yes
bf.rav	uk	absent	yes
bf.rav	cs	absent	yes
bf.rav	zh	absent	yes
bf.rav	ko	absent	yes
bf.rav	ar	absent	yes
bf.rav	nl-be	absent	yes
bf.rav	es	absent	yes
bf.rav	nl	absent	yes
bf.rav	de	absent	yes
bf.rav	fr	absent	yes
bf.rav	he	absent	yes
bf.rav	hi	absent	yes
bf.rav	bn	absent	yes
bf.rav	fa	absent	yes
bf.rav	ur	absent	yes
bf.rav	ja	absent	yes
bf.rav	da	absent	yes
bf.rav	nb	absent	yes
bf.rav	sv	absent	yes
bf.rav	fi	absent	yes
bf.rav	tr	absent	yes
bf.rav	hu	absent	yes
bf.rav	sa	absent	yes
bf.cy	en	absent	yes
bf.cy	ru	absent	yes
bf.cy	lv	absent	yes
bf.cy	th	absent	yes
bf.cy	gd	absent	yes
bf.cy	tt	absent	yes
bf.cy	uk	absent	yes
bf.cy	cs	absent	yes
bf.cy	zh	absent	yes
bf.cy	ko	absent	yes
bf.cy	ar	absent	yes
bf.cy	nl-be	absent	yes
bf.cy	es	absent	yes
bf.cy	nl	absent	yes
bf.cy	de	absent	yes
bf.cy	fr	absent	yes
bf.cy	he	absent	yes
bf.cy	hi	absent	yes
bf.cy	bn	absent	yes
bf.cy	fa	absent	yes
bf.cy	ur	absent	yes
bf.cy	ja	absent	yes
bf.cy	da	absent	yes
bf.cy	nb	absent	yes
bf.cy	sv	absent	yes
bf.cy	fi	absent	yes
bf.cy	tr	absent	yes
bf.cy	hu	absent	yes
bf.cy	sa	absent	yes
bf.sex	en	absent	yes
bf.sex	ru	absent	yes
bf.sex	lv	absent	yes
bf.sex	th	absent	yes
bf.sex	gd	absent	yes
bf.sex	tt	absent	yes
bf.sex	uk	absent	yes
bf.sex	cs	absent	yes
bf.sex	zh	absent	yes
bf.sex	ko	absent	yes
bf.sex	ar	absent	yes
bf.sex	nl-be	absent	yes
bf.sex	es	absent	yes
bf.sex	nl	absent	yes
bf.sex	de	absent	yes
bf.sex	fr	absent	yes
bf.sex	he	absent	yes
bf.sex	hi	absent	yes
bf.sex	bn	absent	yes
bf.sex	fa	absent	yes
bf.sex	ur	absent	yes
bf.sex	ja	absent	yes
bf.sex	da	absent	yes
bf.sex	nb	absent	yes
bf.sex	sv	absent	yes
bf.sex	fi	absent	yes
bf.sex	tr	absent	yes
bf.sex	hu	absent	yes
bf.sex	sa	absent	yes
bf.male	en	absent	yes
bf.male	ru	absent	yes
bf.male	lv	absent	yes
bf.male	th	absent	yes
bf.male	gd	absent	yes
bf.male	tt	absent	yes
bf.male	uk	absent	yes
bf.male	cs	absent	yes
bf.male	zh	absent	yes
bf.male	ko	absent	yes
bf.male	ar	absent	yes
bf.male	nl-be	absent	yes
bf.male	es	absent	yes
bf.male	nl	absent	yes
bf.male	de	absent	yes
bf.male	fr	absent	yes
bf.male	he	absent	yes
bf.male	hi	absent	yes
bf.male	bn	absent	yes
bf.male	fa	absent	yes
bf.male	ur	absent	yes
bf.male	ja	absent	yes
bf.male	da	absent	yes
bf.male	nb	absent	yes
bf.male	sv	absent	yes
bf.male	fi	absent	yes
bf.male	tr	absent	yes
bf.male	hu	absent	yes
bf.male	sa	absent	yes
bf.female	en	absent	yes
bf.female	ru	absent	yes
bf.female	lv	absent	yes
bf.female	th	absent	yes
bf.female	gd	absent	yes
bf.female	tt	absent	yes
bf.female	uk	absent	yes
bf.female	cs	absent	yes
bf.female	zh	absent	yes
bf.female	ko	absent	yes
bf.female	ar	absent	yes
bf.female	nl-be	absent	yes
bf.female	es	absent	yes
bf.female	nl	absent	yes
bf.female	de	absent	yes
bf.female	fr	absent	yes
bf.female	he	absent	yes
bf.female	hi	absent	yes
bf.female	bn	absent	yes
bf.female	fa	absent	yes
bf.female	ur	absent	yes
bf.female	ja	absent	yes
bf.female	da	absent	yes
bf.female	nb	absent	yes
bf.female	sv	absent	yes
bf.female	fi	absent	yes
bf.female	tr	absent	yes
bf.female	hu	absent	yes
bf.female	sa	absent	yes
bf.age	en	absent	yes
bf.age	ru	absent	yes
bf.age	lv	absent	yes
bf.age	th	absent	yes
bf.age	gd	absent	yes
bf.age	tt	absent	yes
bf.age	uk	absent	yes
bf.age	cs	absent	yes
bf.age	zh	absent	yes
bf.age	ko	absent	yes
bf.age	ar	absent	yes
bf.age	nl-be	absent	yes
bf.age	es	absent	yes
bf.age	nl	absent	yes
bf.age	de	absent	yes
bf.age	fr	absent	yes
bf.age	he	absent	yes
bf.age	hi	absent	yes
bf.age	bn	absent	yes
bf.age	fa	absent	yes
bf.age	ur	absent	yes
bf.age	ja	absent	yes
bf.age	da	absent	yes
bf.age	nb	absent	yes
bf.age	sv	absent	yes
bf.age	fi	absent	yes
bf.age	tr	absent	yes
bf.age	hu	absent	yes
bf.age	sa	absent	yes
bf.ht	en	absent	yes
bf.ht	ru	absent	yes
bf.ht	lv	absent	yes
bf.ht	th	absent	yes
bf.ht	gd	absent	yes
bf.ht	tt	absent	yes
bf.ht	uk	absent	yes
bf.ht	cs	absent	yes
bf.ht	zh	absent	yes
bf.ht	ko	absent	yes
bf.ht	ar	absent	yes
bf.ht	nl-be	absent	yes
bf.ht	es	absent	yes
bf.ht	nl	absent	yes
bf.ht	de	absent	yes
bf.ht	fr	absent	yes
bf.ht	he	absent	yes
bf.ht	hi	absent	yes
bf.ht	bn	absent	yes
bf.ht	fa	absent	yes
bf.ht	ur	absent	yes
bf.ht	ja	absent	yes
bf.ht	da	absent	yes
bf.ht	nb	absent	yes
bf.ht	sv	absent	yes
bf.ht	fi	absent	yes
bf.ht	tr	absent	yes
bf.ht	hu	absent	yes
bf.ht	sa	absent	yes
bf.wt	en	absent	yes
bf.wt	ru	absent	yes
bf.wt	lv	absent	yes
bf.wt	th	absent	yes
bf.wt	gd	absent	yes
bf.wt	tt	absent	yes
bf.wt	uk	absent	yes
bf.wt	cs	absent	yes
bf.wt	zh	absent	yes
bf.wt	ko	absent	yes
bf.wt	ar	absent	yes
bf.wt	nl-be	absent	yes
bf.wt	es	absent	yes
bf.wt	nl	absent	yes
bf.wt	de	absent	yes
bf.wt	fr	absent	yes
bf.wt	he	absent	yes
bf.wt	hi	absent	yes
bf.wt	bn	absent	yes
bf.wt	fa	absent	yes
bf.wt	ur	absent	yes
bf.wt	ja	absent	yes
bf.wt	da	absent	yes
bf.wt	nb	absent	yes
bf.wt	sv	absent	yes
bf.wt	fi	absent	yes
bf.wt	tr	absent	yes
bf.wt	hu	absent	yes
bf.wt	sa	absent	yes
bf.pal	en	absent	yes
bf.pal	ru	absent	yes
bf.pal	lv	absent	yes
bf.pal	th	absent	yes
bf.pal	gd	absent	yes
bf.pal	tt	absent	yes
bf.pal	uk	absent	yes
bf.pal	cs	absent	yes
bf.pal	zh	absent	yes
bf.pal	ko	absent	yes
bf.pal	ar	absent	yes
bf.pal	nl-be	absent	yes
bf.pal	es	absent	yes
bf.pal	nl	absent	yes
bf.pal	de	absent	yes
bf.pal	fr	absent	yes
bf.pal	he	absent	yes
bf.pal	hi	absent	yes
bf.pal	bn	absent	yes
bf.pal	fa	absent	yes
bf.pal	ur	absent	yes
bf.pal	ja	absent	yes
bf.pal	da	absent	yes
bf.pal	nb	absent	yes
bf.pal	sv	absent	yes
bf.pal	fi	absent	yes
bf.pal	tr	absent	yes
bf.pal	hu	absent	yes
bf.pal	sa	absent	yes
bf.pal.0	en	absent	yes
bf.pal.0	ru	absent	yes
bf.pal.0	lv	absent	yes
bf.pal.0	th	absent	yes
bf.pal.0	gd	absent	yes
bf.pal.0	tt	absent	yes
bf.pal.0	uk	absent	yes
bf.pal.0	cs	absent	yes
bf.pal.0	zh	absent	yes
bf.pal.0	ko	absent	yes
bf.pal.0	ar	absent	yes
bf.pal.0	nl-be	absent	yes
bf.pal.0	es	absent	yes
bf.pal.0	nl	absent	yes
bf.pal.0	de	absent	yes
bf.pal.0	fr	absent	yes
bf.pal.0	he	absent	yes
bf.pal.0	hi	absent	yes
bf.pal.0	bn	absent	yes
bf.pal.0	fa	absent	yes
bf.pal.0	ur	absent	yes
bf.pal.0	ja	absent	yes
bf.pal.0	da	absent	yes
bf.pal.0	nb	absent	yes
bf.pal.0	sv	absent	yes
bf.pal.0	fi	absent	yes
bf.pal.0	tr	absent	yes
bf.pal.0	hu	absent	yes
bf.pal.0	sa	absent	yes
bf.pal.1	en	absent	yes
bf.pal.1	ru	absent	yes
bf.pal.1	lv	absent	yes
bf.pal.1	th	absent	yes
bf.pal.1	gd	absent	yes
bf.pal.1	tt	absent	yes
bf.pal.1	uk	absent	yes
bf.pal.1	cs	absent	yes
bf.pal.1	zh	absent	yes
bf.pal.1	ko	absent	yes
bf.pal.1	ar	absent	yes
bf.pal.1	nl-be	absent	yes
bf.pal.1	es	absent	yes
bf.pal.1	nl	absent	yes
bf.pal.1	de	absent	yes
bf.pal.1	fr	absent	yes
bf.pal.1	he	absent	yes
bf.pal.1	hi	absent	yes
bf.pal.1	bn	absent	yes
bf.pal.1	fa	absent	yes
bf.pal.1	ur	absent	yes
bf.pal.1	ja	absent	yes
bf.pal.1	da	absent	yes
bf.pal.1	nb	absent	yes
bf.pal.1	sv	absent	yes
bf.pal.1	fi	absent	yes
bf.pal.1	tr	absent	yes
bf.pal.1	hu	absent	yes
bf.pal.1	sa	absent	yes
bf.pal.2	en	absent	yes
bf.pal.2	ru	absent	yes
bf.pal.2	lv	absent	yes
bf.pal.2	th	absent	yes
bf.pal.2	gd	absent	yes
bf.pal.2	tt	absent	yes
bf.pal.2	uk	absent	yes
bf.pal.2	cs	absent	yes
bf.pal.2	zh	absent	yes
bf.pal.2	ko	absent	yes
bf.pal.2	ar	absent	yes
bf.pal.2	nl-be	absent	yes
bf.pal.2	es	absent	yes
bf.pal.2	nl	absent	yes
bf.pal.2	de	absent	yes
bf.pal.2	fr	absent	yes
bf.pal.2	he	absent	yes
bf.pal.2	hi	absent	yes
bf.pal.2	bn	absent	yes
bf.pal.2	fa	absent	yes
bf.pal.2	ur	absent	yes
bf.pal.2	ja	absent	yes
bf.pal.2	da	absent	yes
bf.pal.2	nb	absent	yes
bf.pal.2	sv	absent	yes
bf.pal.2	fi	absent	yes
bf.pal.2	tr	absent	yes
bf.pal.2	hu	absent	yes
bf.pal.2	sa	absent	yes
bf.pal.3	en	absent	yes
bf.pal.3	ru	absent	yes
bf.pal.3	lv	absent	yes
bf.pal.3	th	absent	yes
bf.pal.3	gd	absent	yes
bf.pal.3	tt	absent	yes
bf.pal.3	uk	absent	yes
bf.pal.3	cs	absent	yes
bf.pal.3	zh	absent	yes
bf.pal.3	ko	absent	yes
bf.pal.3	ar	absent	yes
bf.pal.3	nl-be	absent	yes
bf.pal.3	es	absent	yes
bf.pal.3	nl	absent	yes
bf.pal.3	de	absent	yes
bf.pal.3	fr	absent	yes
bf.pal.3	he	absent	yes
bf.pal.3	hi	absent	yes
bf.pal.3	bn	absent	yes
bf.pal.3	fa	absent	yes
bf.pal.3	ur	absent	yes
bf.pal.3	ja	absent	yes
bf.pal.3	da	absent	yes
bf.pal.3	nb	absent	yes
bf.pal.3	sv	absent	yes
bf.pal.3	fi	absent	yes
bf.pal.3	tr	absent	yes
bf.pal.3	hu	absent	yes
bf.pal.3	sa	absent	yes
bf.body.law	en	absent	yes
bf.body.law	ru	absent	yes
bf.body.law	lv	absent	yes
bf.body.law	th	absent	yes
bf.body.law	gd	absent	yes
bf.body.law	tt	absent	yes
bf.body.law	uk	absent	yes
bf.body.law	cs	absent	yes
bf.body.law	zh	absent	yes
bf.body.law	ko	absent	yes
bf.body.law	ar	absent	yes
bf.body.law	nl-be	absent	yes
bf.body.law	es	absent	yes
bf.body.law	nl	absent	yes
bf.body.law	de	absent	yes
bf.body.law	fr	absent	yes
bf.body.law	he	absent	yes
bf.body.law	hi	absent	yes
bf.body.law	bn	absent	yes
bf.body.law	fa	absent	yes
bf.body.law	ur	absent	yes
bf.body.law	ja	absent	yes
bf.body.law	da	absent	yes
bf.body.law	nb	absent	yes
bf.body.law	sv	absent	yes
bf.body.law	fi	absent	yes
bf.body.law	tr	absent	yes
bf.body.law	hu	absent	yes
bf.body.law	sa	absent	yes
bf.basket.law	en	absent	yes
bf.basket.law	ru	absent	yes
bf.basket.law	lv	absent	yes
bf.basket.law	th	absent	yes
bf.basket.law	gd	absent	yes
bf.basket.law	tt	absent	yes
bf.basket.law	uk	absent	yes
bf.basket.law	cs	absent	yes
bf.basket.law	zh	absent	yes
bf.basket.law	ko	absent	yes
bf.basket.law	ar	absent	yes
bf.basket.law	nl-be	absent	yes
bf.basket.law	es	absent	yes
bf.basket.law	nl	absent	yes
bf.basket.law	de	absent	yes
bf.basket.law	fr	absent	yes
bf.basket.law	he	absent	yes
bf.basket.law	hi	absent	yes
bf.basket.law	bn	absent	yes
bf.basket.law	fa	absent	yes
bf.basket.law	ur	absent	yes
bf.basket.law	ja	absent	yes
bf.basket.law	da	absent	yes
bf.basket.law	nb	absent	yes
bf.basket.law	sv	absent	yes
bf.basket.law	fi	absent	yes
bf.basket.law	tr	absent	yes
bf.basket.law	hu	absent	yes
bf.basket.law	sa	absent	yes
bf.ledger.law	en	absent	yes
bf.ledger.law	ru	absent	yes
bf.ledger.law	lv	absent	yes
bf.ledger.law	th	absent	yes
bf.ledger.law	gd	absent	yes
bf.ledger.law	tt	absent	yes
bf.ledger.law	uk	absent	yes
bf.ledger.law	cs	absent	yes
bf.ledger.law	zh	absent	yes
bf.ledger.law	ko	absent	yes
bf.ledger.law	ar	absent	yes
bf.ledger.law	nl-be	absent	yes
bf.ledger.law	es	absent	yes
bf.ledger.law	nl	absent	yes
bf.ledger.law	de	absent	yes
bf.ledger.law	fr	absent	yes
bf.ledger.law	he	absent	yes
bf.ledger.law	hi	absent	yes
bf.ledger.law	bn	absent	yes
bf.ledger.law	fa	absent	yes
bf.ledger.law	ur	absent	yes
bf.ledger.law	ja	absent	yes
bf.ledger.law	da	absent	yes
bf.ledger.law	nb	absent	yes
bf.ledger.law	sv	absent	yes
bf.ledger.law	fi	absent	yes
bf.ledger.law	tr	absent	yes
bf.ledger.law	hu	absent	yes
bf.ledger.law	sa	absent	yes
bf.th.nutrient	en	absent	yes
bf.th.nutrient	ru	absent	yes
bf.th.nutrient	lv	absent	yes
bf.th.nutrient	th	absent	yes
bf.th.nutrient	gd	absent	yes
bf.th.nutrient	tt	absent	yes
bf.th.nutrient	uk	absent	yes
bf.th.nutrient	cs	absent	yes
bf.th.nutrient	zh	absent	yes
bf.th.nutrient	ko	absent	yes
bf.th.nutrient	ar	absent	yes
bf.th.nutrient	nl-be	absent	yes
bf.th.nutrient	es	absent	yes
bf.th.nutrient	nl	absent	yes
bf.th.nutrient	de	absent	yes
bf.th.nutrient	fr	absent	yes
bf.th.nutrient	he	absent	yes
bf.th.nutrient	hi	absent	yes
bf.th.nutrient	bn	absent	yes
bf.th.nutrient	fa	absent	yes
bf.th.nutrient	ur	absent	yes
bf.th.nutrient	ja	absent	yes
bf.th.nutrient	da	absent	yes
bf.th.nutrient	nb	absent	yes
bf.th.nutrient	sv	absent	yes
bf.th.nutrient	fi	absent	yes
bf.th.nutrient	tr	absent	yes
bf.th.nutrient	hu	absent	yes
bf.th.nutrient	sa	absent	yes
bf.th.coverage	en	absent	yes
bf.th.coverage	ru	absent	yes
bf.th.coverage	lv	absent	yes
bf.th.coverage	th	absent	yes
bf.th.coverage	gd	absent	yes
bf.th.coverage	tt	absent	yes
bf.th.coverage	uk	absent	yes
bf.th.coverage	cs	absent	yes
bf.th.coverage	zh	absent	yes
bf.th.coverage	ko	absent	yes
bf.th.coverage	ar	absent	yes
bf.th.coverage	nl-be	absent	yes
bf.th.coverage	es	absent	yes
bf.th.coverage	nl	absent	yes
bf.th.coverage	de	absent	yes
bf.th.coverage	fr	absent	yes
bf.th.coverage	he	absent	yes
bf.th.coverage	hi	absent	yes
bf.th.coverage	bn	absent	yes
bf.th.coverage	fa	absent	yes
bf.th.coverage	ur	absent	yes
bf.th.coverage	ja	absent	yes
bf.th.coverage	da	absent	yes
bf.th.coverage	nb	absent	yes
bf.th.coverage	sv	absent	yes
bf.th.coverage	fi	absent	yes
bf.th.coverage	tr	absent	yes
bf.th.coverage	hu	absent	yes
bf.th.coverage	sa	absent	yes
bf.th.pct	en	absent	yes
bf.th.pct	ru	absent	yes
bf.th.pct	lv	absent	yes
bf.th.pct	th	absent	yes
bf.th.pct	gd	absent	yes
bf.th.pct	tt	absent	yes
bf.th.pct	uk	absent	yes
bf.th.pct	cs	absent	yes
bf.th.pct	zh	absent	yes
bf.th.pct	ko	absent	yes
bf.th.pct	ar	absent	yes
bf.th.pct	nl-be	absent	yes
bf.th.pct	es	absent	yes
bf.th.pct	nl	absent	yes
bf.th.pct	de	absent	yes
bf.th.pct	fr	absent	yes
bf.th.pct	he	absent	yes
bf.th.pct	hi	absent	yes
bf.th.pct	bn	absent	yes
bf.th.pct	fa	absent	yes
bf.th.pct	ur	absent	yes
bf.th.pct	ja	absent	yes
bf.th.pct	da	absent	yes
bf.th.pct	nb	absent	yes
bf.th.pct	sv	absent	yes
bf.th.pct	fi	absent	yes
bf.th.pct	tr	absent	yes
bf.th.pct	hu	absent	yes
bf.th.pct	sa	absent	yes
bf.th.need	en	absent	yes
bf.th.need	ru	absent	yes
bf.th.need	lv	absent	yes
bf.th.need	th	absent	yes
bf.th.need	gd	absent	yes
bf.th.need	tt	absent	yes
bf.th.need	uk	absent	yes
bf.th.need	cs	absent	yes
bf.th.need	zh	absent	yes
bf.th.need	ko	absent	yes
bf.th.need	ar	absent	yes
bf.th.need	nl-be	absent	yes
bf.th.need	es	absent	yes
bf.th.need	nl	absent	yes
bf.th.need	de	absent	yes
bf.th.need	fr	absent	yes
bf.th.need	he	absent	yes
bf.th.need	hi	absent	yes
bf.th.need	bn	absent	yes
bf.th.need	fa	absent	yes
bf.th.need	ur	absent	yes
bf.th.need	ja	absent	yes
bf.th.need	da	absent	yes
bf.th.need	nb	absent	yes
bf.th.need	sv	absent	yes
bf.th.need	fi	absent	yes
bf.th.need	tr	absent	yes
bf.th.need	hu	absent	yes
bf.th.need	sa	absent	yes
bf.th.gives	en	absent	yes
bf.th.gives	ru	absent	yes
bf.th.gives	lv	absent	yes
bf.th.gives	th	absent	yes
bf.th.gives	gd	absent	yes
bf.th.gives	tt	absent	yes
bf.th.gives	uk	absent	yes
bf.th.gives	cs	absent	yes
bf.th.gives	zh	absent	yes
bf.th.gives	ko	absent	yes
bf.th.gives	ar	absent	yes
bf.th.gives	nl-be	absent	yes
bf.th.gives	es	absent	yes
bf.th.gives	nl	absent	yes
bf.th.gives	de	absent	yes
bf.th.gives	fr	absent	yes
bf.th.gives	he	absent	yes
bf.th.gives	hi	absent	yes
bf.th.gives	bn	absent	yes
bf.th.gives	fa	absent	yes
bf.th.gives	ur	absent	yes
bf.th.gives	ja	absent	yes
bf.th.gives	da	absent	yes
bf.th.gives	nb	absent	yes
bf.th.gives	sv	absent	yes
bf.th.gives	fi	absent	yes
bf.th.gives	tr	absent	yes
bf.th.gives	hu	absent	yes
bf.th.gives	sa	absent	yes
bf.th.basis	en	absent	yes
bf.th.basis	ru	absent	yes
bf.th.basis	lv	absent	yes
bf.th.basis	th	absent	yes
bf.th.basis	gd	absent	yes
bf.th.basis	tt	absent	yes
bf.th.basis	uk	absent	yes
bf.th.basis	cs	absent	yes
bf.th.basis	zh	absent	yes
bf.th.basis	ko	absent	yes
bf.th.basis	ar	absent	yes
bf.th.basis	nl-be	absent	yes
bf.th.basis	es	absent	yes
bf.th.basis	nl	absent	yes
bf.th.basis	de	absent	yes
bf.th.basis	fr	absent	yes
bf.th.basis	he	absent	yes
bf.th.basis	hi	absent	yes
bf.th.basis	bn	absent	yes
bf.th.basis	fa	absent	yes
bf.th.basis	ur	absent	yes
bf.th.basis	ja	absent	yes
bf.th.basis	da	absent	yes
bf.th.basis	nb	absent	yes
bf.th.basis	sv	absent	yes
bf.th.basis	fi	absent	yes
bf.th.basis	tr	absent	yes
bf.th.basis	hu	absent	yes
bf.th.basis	sa	absent	yes
bf.th.gap	en	absent	yes
bf.th.gap	ru	absent	yes
bf.th.gap	lv	absent	yes
bf.th.gap	th	absent	yes
bf.th.gap	gd	absent	yes
bf.th.gap	tt	absent	yes
bf.th.gap	uk	absent	yes
bf.th.gap	cs	absent	yes
bf.th.gap	zh	absent	yes
bf.th.gap	ko	absent	yes
bf.th.gap	ar	absent	yes
bf.th.gap	nl-be	absent	yes
bf.th.gap	es	absent	yes
bf.th.gap	nl	absent	yes
bf.th.gap	de	absent	yes
bf.th.gap	fr	absent	yes
bf.th.gap	he	absent	yes
bf.th.gap	hi	absent	yes
bf.th.gap	bn	absent	yes
bf.th.gap	fa	absent	yes
bf.th.gap	ur	absent	yes
bf.th.gap	ja	absent	yes
bf.th.gap	da	absent	yes
bf.th.gap	nb	absent	yes
bf.th.gap	sv	absent	yes
bf.th.gap	fi	absent	yes
bf.th.gap	tr	absent	yes
bf.th.gap	hu	absent	yes
bf.th.gap	sa	absent	yes
bf.prot.law	en	absent	yes
bf.prot.law	ru	absent	yes
bf.prot.law	lv	absent	yes
bf.prot.law	th	absent	yes
bf.prot.law	gd	absent	yes
bf.prot.law	tt	absent	yes
bf.prot.law	uk	absent	yes
bf.prot.law	cs	absent	yes
bf.prot.law	zh	absent	yes
bf.prot.law	ko	absent	yes
bf.prot.law	ar	absent	yes
bf.prot.law	nl-be	absent	yes
bf.prot.law	es	absent	yes
bf.prot.law	nl	absent	yes
bf.prot.law	de	absent	yes
bf.prot.law	fr	absent	yes
bf.prot.law	he	absent	yes
bf.prot.law	hi	absent	yes
bf.prot.law	bn	absent	yes
bf.prot.law	fa	absent	yes
bf.prot.law	ur	absent	yes
bf.prot.law	ja	absent	yes
bf.prot.law	da	absent	yes
bf.prot.law	nb	absent	yes
bf.prot.law	sv	absent	yes
bf.prot.law	fi	absent	yes
bf.prot.law	tr	absent	yes
bf.prot.law	hu	absent	yes
bf.prot.law	sa	absent	yes
bf.fibre.law	en	absent	yes
bf.fibre.law	ru	absent	yes
bf.fibre.law	lv	absent	yes
bf.fibre.law	th	absent	yes
bf.fibre.law	gd	absent	yes
bf.fibre.law	tt	absent	yes
bf.fibre.law	uk	absent	yes
bf.fibre.law	cs	absent	yes
bf.fibre.law	zh	absent	yes
bf.fibre.law	ko	absent	yes
bf.fibre.law	ar	absent	yes
bf.fibre.law	nl-be	absent	yes
bf.fibre.law	es	absent	yes
bf.fibre.law	nl	absent	yes
bf.fibre.law	de	absent	yes
bf.fibre.law	fr	absent	yes
bf.fibre.law	he	absent	yes
bf.fibre.law	hi	absent	yes
bf.fibre.law	bn	absent	yes
bf.fibre.law	fa	absent	yes
bf.fibre.law	ur	absent	yes
bf.fibre.law	ja	absent	yes
bf.fibre.law	da	absent	yes
bf.fibre.law	nb	absent	yes
bf.fibre.law	sv	absent	yes
bf.fibre.law	fi	absent	yes
bf.fibre.law	tr	absent	yes
bf.fibre.law	hu	absent	yes
bf.fibre.law	sa	absent	yes
bf.quest.law	en	absent	yes
bf.quest.law	ru	absent	yes
